AADAT	ERCC5
ERBB3	LCK
ERBB3	MAP2K1
ERBB3	MAP2K2
ERBB3	MAP2K4
ERBB3	MET
ERBB3	MYH9
ERBB3	NF1
ERBB3	NTRK1
ERBB3	PDGFRB
ERBB3	PIM1
ERBB3	PRDM1
ERBB3	PRDM16
ERBB3	PTEN
ERBB3	RAF1
ERBB3	RALGDS
ERBB3	RET
ERBB3	ROS1
ERBB3	SH3GL1
ERBB3	SRGAP3
ERBB3	STK11
ERBB3	SYK
ERBB3	WT1
ERBB4	FGFR1
ERBB4	FNBP1
ERBB4	IKZF1
ERBB4	ITK
ERBB4	JAK1
ERBB4	JAK2
ERBB4	JAK3
ERBB4	KIT
ERBB4	KLF4
ERBB4	LCK
ERBB4	MAP2K1
ERBB4	MAP2K2
ERBB4	MAP2K4
ERBB4	MET
ERBB4	MYH9
ERBB4	NF1
ERBB4	NTRK1
ERBB4	PDGFRB
ERBB4	PIM1
ERBB4	PRDM1
ERBB4	PRDM16
ERBB4	PTEN
ERBB4	RAF1
ERBB4	RALGDS
ERBB4	RET
ERBB4	ROS1
ERBB4	SH3GL1
ERBB4	SRGAP3
ERBB4	STK11
ERBB4	SYK
ERBB4	WT1
ERCC1	FGFR1
ERCC1	JAK1
ERCC1	JAK2
ERCC1	JAK3
ERCC1	LCK
ERCC1	MAP2K2
ERCC1	MUTYH
ERCC1	NTRK1
ERCC1	PIM1
ERCC1	RAF1
ERCC1	RET
ERCC1	ROS1
ERCC1	STK11
ERCC1	SYK
ERCC2	ERN1
ERCC2	ERN2
ERCC2	EXO1
ERCC2	FEN1
ERCC2	FER
ERCC2	FES
ERCC2	FGR
ERCC2	FRK
ERCC2	FYN
ERCC2	GAS2L1
ERCC2	GAS2L2
ERCC2	GEN1
ERCC2	GSG2
ERCC2	GSK3A
ERCC2	GSK3B
ERCC2	HCK
ERCC2	HIPK3
ERCC2	ICK
ERCC2	IGF1R
ERCC2	IKBKB
ERCC2	IKBKE
ERCC2	ILK
ERCC2	INO80
ERCC2	IRAK1
ERCC2	IRAK2
ERCC2	IRAK3
ERCC2	KALRN
ERCC2	KAT2A
ERCC2	KAT2B
ERCC2	KIF11
ERCC2	KIF15
ERCC2	KIF18B
ERCC2	KIF20B
ERCC2	KIF22
ERCC2	KIF25
ERCC2	KIF2C
ERCC2	KIFC1
ERCC2	KSR1
ERCC2	LATS1
ERCC2	LATS2
ERCC2	LIMK1
ERCC2	LMTK2
ERCC2	LNX1
ERCC2	LTK
ERCC2	LYN
ERCC2	MAD1L1
ERCC2	MAD2L1
ERCC2	MAD2L2
ERCC2	MAK
ERCC2	MAP3K1
ERCC2	MAP3K11
ERCC2	MAP3K12
ERCC2	MAP3K13
ERCC2	MAP3K2
ERCC2	MAP3K6
ERCC2	MAP3K8
ERCC2	MAP3K9
ERCC2	MAP4K1
ERCC2	MAP4K2
ERCC2	MAP4K3
ERCC2	MAP4K4
ERCC2	MAP4K5
ERCC2	MAPK3
ERCC2	MAPK4
ERCC2	MAPK6
ERCC2	MAPKAPK2
ERCC2	MARK1
ERCC2	MARK2
ERCC2	MARK4
ERCC2	MAST1
ERCC2	MAST2
ERCC2	MATK
ERCC2	MERTK
ERCC2	MINK1
ERCC2	MKNK1
ERCC2	MKNK2
ERCC2	MLK4
ERCC2	MLTK
ERCC2	MOK
ERCC2	MST4
ERCC2	MYLK
ERCC2	MYLK3
ERCC2	NEK11
ERCC2	NEK2
ERCC2	NEK3
ERCC2	NEK4
ERCC2	NEK6
ERCC2	NEK7
ERCC2	NFYC
ERCC2	NLK
ERCC2	NUAK2
ERCC2	OXSR1
ERCC2	PAK1
ERCC2	PAK2
ERCC2	PASK
ERCC2	PBK
ERCC2	PDPK1
ERCC2	PDRG1
ERCC2	PFDN1
ERCC2	PFDN2
ERCC2	PFDN4
ERCC2	PFDN6
ERCC2	PHKG2
ERCC2	PIK3R4
ERCC2	PIM2
ERCC2	PIM3
ERCC2	PINK1
ERCC2	PKN1
ERCC2	PKN2
ERCC2	PKN3
ERCC2	PLK1
ERCC2	PLK2
ERCC2	PLK3
ERCC2	PLK4
ERCC2	PRKAA1
ERCC2	PRKAA2
ERCC2	PRKACA
ERCC2	PRKACB
ERCC2	PRKCA
ERCC2	PRKCB
ERCC2	PRKCD
ERCC2	PRKCE
ERCC2	PRKCG
ERCC2	PRKCH
ERCC2	PRKCI
ERCC2	PRKCQ
ERCC2	PRKCZ
ERCC2	PRKD2
ERCC2	PRKD3
ERCC2	PRKG1
ERCC2	PRKG2
ERCC2	PRPF4B
ERCC2	PSKH1
ERCC2	PSMD10
ERCC2	PTK2B
ERCC2	PTK6
ERCC2	RCHY1
ERCC2	RNASEL
ERCC2	RNF11
ERCC2	ROCK1
ERCC2	ROCK2
ERCC2	RPS6KA4
ERCC2	RPS6KA5
ERCC2	RPS6KB1
ERCC2	SBNO1
ERCC2	SCYL3
ERCC2	SGK1
ERCC2	SGK2
ERCC2	SGK3
ERCC2	SIK1
ERCC2	SIK2
ERCC2	SIK3
ERCC2	SLMAP
ERCC2	SMARCA1
ERCC2	SMARCA2
ERCC2	SMARCA5
ERCC2	SMARCAD1
ERCC2	SNRK
ERCC2	SRPK1
ERCC2	SRPK2
ERCC2	SRPK3
ERCC2	SRSF7
ERCC2	STK10
ERCC2	STK17A
ERCC2	STK17B
ERCC2	STK24
ERCC2	STK3
ERCC2	STK36
ERCC2	STK38
ERCC2	STK38L
ERCC2	STK39
ERCC2	STK4
ERCC2	TAOK1
ERCC2	TAOK3
ERCC2	TEC
ERCC2	TESK2
ERCC2	TEX14
ERCC2	TGFBR1
ERCC2	TGFBR2
ERCC2	TLK1
ERCC2	TLK2
ERCC2	TNIK
ERCC2	TNK1
ERCC2	TNNI3K
ERCC2	TP53RK
ERCC2	TRIB3
ERCC2	TRIM32
ERCC2	TSSK1B
ERCC2	TSSK2
ERCC2	TSSK3
ERCC2	TSSK4
ERCC2	TSSK6
ERCC2	TTK
ERCC2	TXK
ERCC2	TYK2
ERCC2	ULK1
ERCC2	VRK1
ERCC2	VRK2
ERCC2	WNK1
ERCC2	WNK2
ERCC2	WNK3
ERCC2	WNK4
ERCC2	ZAP70
ERCC3	INO80
ERCC3	KAT2A
ERCC3	KAT2B
ERCC3	LNX1
ERCC3	NFYC
ERCC3	PSMD10
ERCC3	RCHY1
ERCC3	RNF11
ERCC3	SMARCA1
ERCC3	SMARCA2
ERCC3	SMARCA5
ERCC3	SMARCAD1
ERCC3	SRSF7
ERCC3	TRIM32
ERCC4	EXO1
ERCC4	FBXL15
ERCC4	FBXL22
ERCC4	FBXL3
ERCC4	FBXL5
ERCC4	FBXL7
ERCC4	FBXO10
ERCC4	FBXO2
ERCC4	FBXO24
ERCC4	FBXO3
ERCC4	FBXO31
ERCC4	FBXO33
ERCC4	FBXO4
ERCC4	FBXO45
ERCC4	FBXO9
ERCC4	FBXW11
ERCC4	FBXW2
ERCC4	FBXW5
ERCC4	FEN1
ERCC4	GEN1
ERCC4	GPX7
ERCC4	GPX8
ERCC4	INO80
ERCC4	PRDX2
ERCC4	PRDX3
ERCC4	PRDX5
ERCC4	PRDX6
ERCC4	RAD51
ERCC4	RAD51B
ERCC4	RAD51C
ERCC4	RAD51D
ERCC4	RAD52
ERCC4	ZRANB3
ERCC5	ERCC8
ERCC5	EXO1
ERCC5	FAM58A
ERCC5	FAU
ERCC5	FBXL15
ERCC5	FBXL22
ERCC5	FBXL3
ERCC5	FBXL5
ERCC5	FBXL7
ERCC5	FBXO10
ERCC5	FBXO2
ERCC5	FBXO24
ERCC5	FBXO3
ERCC5	FBXO31
ERCC5	FBXO33
ERCC5	FBXO4
ERCC5	FBXO45
ERCC5	FBXO9
ERCC5	FBXW11
ERCC5	FBXW2
ERCC5	FBXW5
ERCC5	FEN1
ERCC5	FZR1
ERCC5	GOT1
ERCC5	GOT2
ERCC5	GPT
ERCC5	HUS1
ERCC5	HUS1B
ERCC5	INO80
ERCC5	LIG4
ERCC5	LSM2
ERCC5	LSM3
ERCC5	LSM7
ERCC5	MRE11A
ERCC5	MUS81
ERCC5	NAA38
ERCC5	NAA60
ERCC5	NBN
ERCC5	NUP107
ERCC5	NUP133
ERCC5	NUP155
ERCC5	NUP160
ERCC5	PAN2
ERCC5	PAPD7
ERCC5	PARP1
ERCC5	PARP4
ERCC5	PAXIP1
ERCC5	POLL
ERCC5	PPCDC
ERCC5	PPEF1
ERCC5	PPEF2
ERCC5	PPP1CA
ERCC5	PPP1CB
ERCC5	PPP1CC
ERCC5	PPP2CA
ERCC5	PPP2CB
ERCC5	PPP3CA
ERCC5	PPP3CB
ERCC5	PPP5C
ERCC5	PPP6C
ERCC5	PRPF19
ERCC5	RAD1
ERCC5	RAD17
ERCC5	RAD18
ERCC5	RAD50
ERCC5	RAD51
ERCC5	RAD51B
ERCC5	RAD51C
ERCC5	RAD51D
ERCC5	RAD52
ERCC5	RAD9A
ERCC5	RAD9B
ERCC5	RBBP4
ERCC5	RBBP7
ERCC5	REV1
ERCC5	RFC1
ERCC5	RFC4
ERCC5	RFC5
ERCC5	RFWD3
ERCC5	RNASEH2A
ERCC5	RNF168
ERCC5	RNF8
ERCC5	RPL27
ERCC5	SIRT1
ERCC5	SIRT2
ERCC5	SIRT4
ERCC5	SIRT5
ERCC5	SMARCA1
ERCC5	SMARCA2
ERCC5	SMARCA5
ERCC5	SMARCAD1
ERCC5	SMPD1
ERCC5	SNRPB
ERCC5	SNRPD1
ERCC5	SNRPD2
ERCC5	SNRPD3
ERCC5	SNRPE
ERCC5	SNRPF
ERCC5	SNRPG
ERCC5	SOD1
ERCC5	TAT
ERCC5	TIPIN
ERCC5	TOPBP1
ERCC5	TOPORS
ERCC5	UBE2A
ERCC5	UBE2B
ERCC5	UBE2C
ERCC5	UBE2D1
ERCC5	UBE2D2
ERCC5	UBE2D3
ERCC5	UBE2E1
ERCC5	UBE2G1
ERCC5	UBE2G2
ERCC5	UBE2H
ERCC5	UBE2I
ERCC5	UBE2K
ERCC5	UBE2L3
ERCC5	UBE2N
ERCC5	UBE2R2
ERCC5	UBE2T
ERCC5	UBE2W
ERCC5	USP1
ERCC5	USP10
ERCC5	USP11
ERCC5	USP12
ERCC5	USP13
ERCC5	USP14
ERCC5	USP15
ERCC5	USP16
ERCC5	USP17L10
ERCC5	USP17L11
ERCC5	USP17L12
ERCC5	USP17L13
ERCC5	USP17L15
ERCC5	USP17L17
ERCC5	USP17L18
ERCC5	USP17L19
ERCC5	USP17L2
ERCC5	USP17L20
ERCC5	USP17L21
ERCC5	USP17L22
ERCC5	USP17L23
ERCC5	USP17L24
ERCC5	USP17L5
ERCC5	USP18
ERCC5	USP19
ERCC5	USP2
ERCC5	USP20
ERCC5	USP21
ERCC5	USP22
ERCC5	USP24
ERCC5	USP25
ERCC5	USP26
ERCC5	USP27X
ERCC5	USP28
ERCC5	USP29
ERCC5	USP3
ERCC5	USP30
ERCC5	USP31
ERCC5	USP32
ERCC5	USP33
ERCC5	USP34
ERCC5	USP35
ERCC5	USP36
ERCC5	USP37
ERCC5	USP38
ERCC5	USP39
ERCC5	USP4
ERCC5	USP40
ERCC5	USP41
ERCC5	USP42
ERCC5	USP43
ERCC5	USP44
ERCC5	USP45
ERCC5	USP46
ERCC5	USP47
ERCC5	USP48
ERCC5	USP49
ERCC5	USP5
ERCC5	USP50
ERCC5	USP51
ERCC5	USP53
ERCC5	USP54
ERCC5	USP7
ERCC5	USP8
ERCC5	USP9X
ERCC5	USP9Y
ERCC5	VARS
ERCC5	XRCC1
ERCC5	ZRANB3
ERCC6	RNF43
ERN1	FBXO11
ERN1	FBXW7
ERN1	FGFR1
ERN1	FGFR3
ERN1	FNBP1
ERN1	HIP1
ERN1	HRAS
ERN1	IKZF1
ERN1	ITK
ERN1	JAK1
ERN1	JAK2
ERN1	JAK3
ERN1	KDM5A
ERN1	KIT
ERN1	KLF4
ERN1	KRAS
ERN1	LCK
ERN1	MAP2K1
ERN1	MAP2K2
ERN1	MAP2K4
ERN1	MET
ERN1	MYH9
ERN1	NF1
ERN1	NOTCH1
ERN1	NRAS
ERN1	NSD1
ERN1	NTRK1
ERN1	PDGFRB
ERN1	PIM1
ERN1	PRDM1
ERN1	PRDM16
ERN1	PTEN
ERN1	RAF1
ERN1	RALGDS
ERN1	RET
ERN1	ROS1
ERN1	SEPT6
ERN1	SH3GL1
ERN1	SMARCA4
ERN1	SRGAP3
ERN1	STK11
ERN1	SYK
ERN1	TCEA1
ERN1	USP6
ERN1	WHSC1L1
ERN1	WT1
ERN2	FBXO11
ERN2	FBXW7
ERN2	FGFR1
ERN2	FGFR3
ERN2	FNBP1
ERN2	HIP1
ERN2	HRAS
ERN2	IKZF1
ERN2	ITK
ERN2	JAK1
ERN2	JAK2
ERN2	JAK3
ERN2	KDM5A
ERN2	KIT
ERN2	KLF4
ERN2	KRAS
ERN2	LCK
ERN2	MAP2K1
ERN2	MAP2K2
ERN2	MAP2K4
ERN2	MET
ERN2	MYH9
ERN2	NF1
ERN2	NOTCH1
ERN2	NRAS
ERN2	NSD1
ERN2	NTRK1
ERN2	PDGFRB
ERN2	PIM1
ERN2	PRDM1
ERN2	PRDM16
ERN2	PTEN
ERN2	RAF1
ERN2	RALGDS
ERN2	RET
ERN2	ROS1
ERN2	SEPT6
ERN2	SH3GL1
ERN2	SMARCA4
ERN2	SRGAP3
ERN2	STK11
ERN2	SYK
ERN2	TCEA1
ERN2	USP6
ERN2	WHSC1L1
ERN2	WT1
ETFDH	TOP1
EVL	FNBP1
EVL	HRAS
EVL	KRAS
EVL	MYH9
EVL	NRAS
EVL	RAC1
EVL	SH3GL1
EXO1	FBXO11
EXO1	FBXW7
EXO1	SMARCA4
EXO1	TOP1
EXO1	USP6
EXO1	WRN
EXOC6	HRAS
EXOC6	KRAS
EXOC6	NRAS
EXOC6	RAC1
EXOC6B	HRAS
EXOC6B	KRAS
EXOC6B	NRAS
EXOC6B	RAC1
EZH2	INO80
EZH2	NFYC
EZH2	PIK3R4
EZH2	RBBP7
EZH2	SEC22B
EZH2	SMARCA1
EZH2	SMARCA2
EZH2	SMARCA5
EZH2	SMARCAD1
EZH2	STRAP
EZH2	STRN3
EZH2	STX6
EZH2	STX8
EZH2	SUDS3
EZH2	SURF1
EZH2	TBL1X
EZH2	TBL1XR1
EZH2	TLE4
EZH2	UBE2A
EZH2	UBE2B
EZH2	UBE2C
EZH2	UBE2D1
EZH2	UBE2D2
EZH2	UBE2D3
EZH2	UBE2E1
EZH2	UBE2G1
EZH2	UBE2G2
EZH2	UBE2H
EZH2	UBE2I
EZH2	UBE2K
EZH2	UBE2L3
EZH2	UBE2N
EZH2	UBE2R2
EZH2	UBE2T
EZH2	UBE2W
EZH2	VAC14
EZH2	VAMP7
EZH2	VAMP8
EZH2	WDTC1
EZH2	YKT6
FA2H	FGFR1
FA2H	FGFR2
FA2H	JAK1
FA2H	JAK2
FA2H	JAK3
FA2H	LCK
FA2H	MAP2K2
FA2H	MET
FA2H	NTRK1
FA2H	PIM1
FA2H	RAF1
FA2H	RET
FA2H	ROS1
FA2H	STK11
FA2H	SYK
FAF1	FGFR1
FAF1	JAK1
FAF1	JAK2
FAF1	JAK3
FAF1	LCK
FAF1	MAP2K2
FAF1	NTRK1
FAF1	PIM1
FAF1	RAF1
FAF1	RET
FAF1	ROS1
FAF1	STK11
FAF1	SYK
FAF1	USP6
FAM13A	FBXO11
FAM13A	FBXW7
FAM13A	FGFR1
FAM13A	ITK
FAM13A	JAK1
FAM13A	JAK2
FAM13A	JAK3
FAM13A	KIT
FAM13A	LCK
FAM13A	MAP2K1
FAM13A	MAP2K2
FAM13A	MAP2K4
FAM13A	MET
FAM13A	MYH9
FAM13A	NTRK1
FAM13A	PDGFRB
FAM13A	PIM1
FAM13A	RAF1
FAM13A	RALGDS
FAM13A	RET
FAM13A	ROS1
FAM13A	SEPT6
FAM13A	SRGAP3
FAM13A	STK11
FAM13A	SYK
FAM13B	FBXO11
FAM13B	FBXW7
FAM13B	FGFR1
FAM13B	ITK
FAM13B	JAK1
FAM13B	JAK2
FAM13B	JAK3
FAM13B	KIT
FAM13B	LCK
FAM13B	MAP2K1
FAM13B	MAP2K2
FAM13B	MAP2K4
FAM13B	MET
FAM13B	MYH9
FAM13B	NTRK1
FAM13B	PDGFRB
FAM13B	PIM1
FAM13B	RAF1
FAM13B	RALGDS
FAM13B	RET
FAM13B	ROS1
FAM13B	SEPT6
FAM13B	SRGAP3
FAM13B	STK11
FAM13B	SYK
FAM58A	FGFR1
FAM58A	ITK
FAM58A	JAK1
FAM58A	JAK2
FAM58A	JAK3
FAM58A	KIT
FAM58A	LCK
FAM58A	MAP2K1
FAM58A	MAP2K2
FAM58A	MAP2K4
FAM58A	MET
FAM58A	NTRK1
FAM58A	PDGFRB
FAM58A	PIM1
FAM58A	RAF1
FAM58A	RET
FAM58A	ROS1
FAM58A	SEPT6
FAM58A	SET
FAM58A	STK11
FAM58A	SYK
FBXL15	FBXW7
FBXL15	FGFR1
FBXL15	JAK1
FBXL15	JAK2
FBXL15	JAK3
FBXL15	LCK
FBXL15	MAP2K2
FBXL15	NTRK1
FBXL15	PIM1
FBXL15	RAF1
FBXL15	RET
FBXL15	ROS1
FBXL15	SMARCA4
FBXL15	SRGAP3
FBXL15	STK11
FBXL15	SYK
FBXL15	TRAF7
FBXL15	USP6
FBXL15	WRN
FBXL22	FBXW7
FBXL22	FGFR1
FBXL22	JAK1
FBXL22	JAK2
FBXL22	JAK3
FBXL22	LCK
FBXL22	MAP2K2
FBXL22	NTRK1
FBXL22	PIM1
FBXL22	RAF1
FBXL22	RET
FBXL22	ROS1
FBXL22	SMARCA4
FBXL22	SRGAP3
FBXL22	STK11
FBXL22	SYK
FBXL22	TRAF7
FBXL22	USP6
FBXL22	WRN
FBXL3	FBXW7
FBXL3	FGFR1
FBXL3	JAK1
FBXL3	JAK2
FBXL3	JAK3
FBXL3	LCK
FBXL3	MAP2K2
FBXL3	NTRK1
FBXL3	PIM1
FBXL3	RAF1
FBXL3	RET
FBXL3	ROS1
FBXL3	SMARCA4
FBXL3	SRGAP3
FBXL3	STK11
FBXL3	SYK
FBXL3	TRAF7
FBXL3	USP6
FBXL3	WRN
FBXL5	FBXW7
FBXL5	FGFR1
FBXL5	JAK1
FBXL5	JAK2
FBXL5	JAK3
FBXL5	LCK
FBXL5	MAP2K2
FBXL5	NTRK1
FBXL5	PIM1
FBXL5	RAF1
FBXL5	RET
FBXL5	ROS1
FBXL5	SMARCA4
FBXL5	SRGAP3
FBXL5	STK11
FBXL5	SYK
FBXL5	TRAF7
FBXL5	USP6
FBXL5	WRN
FBXL7	FBXW7
FBXL7	FGFR1
FBXL7	JAK1
FBXL7	JAK2
FBXL7	JAK3
FBXL7	LCK
FBXL7	MAP2K2
FBXL7	NTRK1
FBXL7	PIM1
FBXL7	RAF1
FBXL7	RET
FBXL7	ROS1
FBXL7	SMARCA4
FBXL7	SRGAP3
FBXL7	STK11
FBXL7	SYK
FBXL7	TRAF7
FBXL7	USP6
FBXL7	WRN
FBXO10	FBXW7
FBXO10	FGFR1
FBXO10	JAK1
FBXO10	JAK2
FBXO10	JAK3
FBXO10	LCK
FBXO10	MAP2K2
FBXO10	NTRK1
FBXO10	PIM1
FBXO10	RAF1
FBXO10	RET
FBXO10	ROS1
FBXO10	SMARCA4
FBXO10	SRGAP3
FBXO10	STK11
FBXO10	SYK
FBXO10	TRAF7
FBXO10	USP6
FBXO10	WRN
FBXO11	FBXW11
FBXO11	FBXW2
FBXO11	FBXW5
FBXO11	FEN1
FBXO11	FER
FBXO11	FES
FBXO11	FGR
FBXO11	FRK
FBXO11	FYN
FBXO11	GEN1
FBXO11	GMIP
FBXO11	GSG2
FBXO11	GSK3A
FBXO11	GSK3B
FBXO11	HCK
FBXO11	HIPK3
FBXO11	HMHA1
FBXO11	ICK
FBXO11	IGF1R
FBXO11	IKBKB
FBXO11	IKBKE
FBXO11	ILK
FBXO11	INO80
FBXO11	INPP5B
FBXO11	IRAK1
FBXO11	IRAK2
FBXO11	IRAK3
FBXO11	KALRN
FBXO11	KSR1
FBXO11	LATS1
FBXO11	LATS2
FBXO11	LIG4
FBXO11	LIMK1
FBXO11	LMTK2
FBXO11	LTK
FBXO11	LYN
FBXO11	MAD1L1
FBXO11	MAD2L1
FBXO11	MAD2L2
FBXO11	MAK
FBXO11	MAP2K7
FBXO11	MAP3K1
FBXO11	MAP3K11
FBXO11	MAP3K12
FBXO11	MAP3K13
FBXO11	MAP3K2
FBXO11	MAP3K4
FBXO11	MAP3K6
FBXO11	MAP3K8
FBXO11	MAP3K9
FBXO11	MAP4K1
FBXO11	MAP4K2
FBXO11	MAP4K3
FBXO11	MAP4K4
FBXO11	MAP4K5
FBXO11	MAPK1
FBXO11	MAPK11
FBXO11	MAPK13
FBXO11	MAPK14
FBXO11	MAPK3
FBXO11	MAPK4
FBXO11	MAPK6
FBXO11	MAPK8
FBXO11	MAPK9
FBXO11	MAPKAPK2
FBXO11	MAPKAPK3
FBXO11	MAPKAPK5
FBXO11	MARK1
FBXO11	MARK2
FBXO11	MARK4
FBXO11	MAST1
FBXO11	MAST2
FBXO11	MATK
FBXO11	MCF2L
FBXO11	MERTK
FBXO11	MINK1
FBXO11	MKKS
FBXO11	MKNK1
FBXO11	MKNK2
FBXO11	MLK4
FBXO11	MLTK
FBXO11	MOK
FBXO11	MRE11A
FBXO11	MST4
FBXO11	MUS81
FBXO11	MYLK
FBXO11	MYLK3
FBXO11	MYO9A
FBXO11	MYO9B
FBXO11	NBN
FBXO11	NEK11
FBXO11	NEK2
FBXO11	NEK3
FBXO11	NEK4
FBXO11	NEK6
FBXO11	NEK7
FBXO11	NFYC
FBXO11	NLK
FBXO11	NUAK2
FBXO11	OCRL
FBXO11	OPHN1
FBXO11	OXSR1
FBXO11	PAK1
FBXO11	PAK2
FBXO11	PARN
FBXO11	PARP1
FBXO11	PARP4
FBXO11	PASK
FBXO11	PAXIP1
FBXO11	PBK
FBXO11	PDHA1
FBXO11	PDHA2
FBXO11	PDPK1
FBXO11	PHKG2
FBXO11	PIAS1
FBXO11	PIAS2
FBXO11	PIAS3
FBXO11	PIAS4
FBXO11	PIK3R2
FBXO11	PIK3R4
FBXO11	PIM2
FBXO11	PIM3
FBXO11	PINK1
FBXO11	PKN1
FBXO11	PKN2
FBXO11	PKN3
FBXO11	PLK1
FBXO11	PLK2
FBXO11	PLK3
FBXO11	PLK4
FBXO11	POLL
FBXO11	PRKAA1
FBXO11	PRKAA2
FBXO11	PRKACA
FBXO11	PRKACB
FBXO11	PRKCA
FBXO11	PRKCB
FBXO11	PRKCD
FBXO11	PRKCE
FBXO11	PRKCG
FBXO11	PRKCH
FBXO11	PRKCI
FBXO11	PRKCQ
FBXO11	PRKCZ
FBXO11	PRKD2
FBXO11	PRKD3
FBXO11	PRKG1
FBXO11	PRKG2
FBXO11	PRPF4B
FBXO11	PSKH1
FBXO11	PSMD10
FBXO11	PTK2B
FBXO11	PTK6
FBXO11	RACGAP1
FBXO11	RAD18
FBXO11	RAD50
FBXO11	RAD51
FBXO11	RAD52
FBXO11	RALBP1
FBXO11	RASA1
FBXO11	REV1
FBXO11	RFC1
FBXO11	RFWD2
FBXO11	RFWD3
FBXO11	RNASEL
FBXO11	RNF168
FBXO11	RNF8
FBXO11	ROCK1
FBXO11	ROCK2
FBXO11	RPS6KA4
FBXO11	RPS6KA5
FBXO11	RPS6KB1
FBXO11	RPTOR
FBXO11	RTKN
FBXO11	SCYL3
FBXO11	SGK1
FBXO11	SGK2
FBXO11	SGK3
FBXO11	SIK1
FBXO11	SIK2
FBXO11	SIK3
FBXO11	SIRT1
FBXO11	SIRT2
FBXO11	SMARCA1
FBXO11	SMARCA2
FBXO11	SMARCA5
FBXO11	SMARCAD1
FBXO11	SNRK
FBXO11	SRGAP1
FBXO11	SRGAP2
FBXO11	SRPK1
FBXO11	SRPK2
FBXO11	SRPK3
FBXO11	STARD13
FBXO11	STARD8
FBXO11	STK10
FBXO11	STK17A
FBXO11	STK17B
FBXO11	STK24
FBXO11	STK3
FBXO11	STK36
FBXO11	STK38
FBXO11	STK38L
FBXO11	STK39
FBXO11	STK4
FBXO11	SYDE1
FBXO11	SYDE2
FBXO11	TAGAP
FBXO11	TAOK1
FBXO11	TAOK2
FBXO11	TAOK3
FBXO11	TCP1
FBXO11	TEC
FBXO11	TESK2
FBXO11	TGFBR1
FBXO11	TGFBR2
FBXO11	THOC1
FBXO11	TLK1
FBXO11	TLK2
FBXO11	TNIK
FBXO11	TNK1
FBXO11	TNNI3K
FBXO11	TOPBP1
FBXO11	TOPORS
FBXO11	TP53RK
FBXO11	TRIB3
FBXO11	TSSK1B
FBXO11	TSSK2
FBXO11	TSSK3
FBXO11	TSSK4
FBXO11	TSSK6
FBXO11	TULP4
FBXO11	TXK
FBXO11	TYK2
FBXO11	UBE2A
FBXO11	UBE2B
FBXO11	UBE2C
FBXO11	UBE2D1
FBXO11	UBE2D2
FBXO11	UBE2D3
FBXO11	UBE2E1
FBXO11	UBE2G1
FBXO11	UBE2G2
FBXO11	UBE2H
FBXO11	UBE2I
FBXO11	UBE2K
FBXO11	UBE2L3
FBXO11	UBE2N
FBXO11	UBE2R2
FBXO11	UBE2T
FBXO11	UBE2W
FBXO11	ULK1
FBXO11	USP1
FBXO11	USP10
FBXO11	USP11
FBXO11	USP12
FBXO11	USP15
FBXO11	USP17L2
FBXO11	USP19
FBXO11	USP2
FBXO11	USP20
FBXO11	USP22
FBXO11	USP26
FBXO11	USP28
FBXO11	USP32
FBXO11	USP33
FBXO11	USP4
FBXO11	USP42
FBXO11	USP44
FBXO11	USP46
FBXO11	USP47
FBXO11	USP7
FBXO11	USP8
FBXO11	USP9X
FBXO11	USP9Y
FBXO11	VRK1
FBXO11	VRK2
FBXO11	WDTC1
FBXO11	WEE1
FBXO11	WNK1
FBXO11	WNK2
FBXO11	WNK3
FBXO11	WNK4
FBXO11	WSB1
FBXO11	WSB2
FBXO11	XRCC1
FBXO11	XRCC6
FBXO11	ZAP70
FBXO11	ZRANB3
FBXO2	FBXW7
FBXO2	FGFR1
FBXO2	JAK1
FBXO2	JAK2
FBXO2	JAK3
FBXO2	LCK
FBXO2	MAP2K2
FBXO2	NTRK1
FBXO2	PIM1
FBXO2	RAF1
FBXO2	RET
FBXO2	ROS1
FBXO2	SMARCA4
FBXO2	SRGAP3
FBXO2	STK11
FBXO2	SYK
FBXO2	TRAF7
FBXO2	USP6
FBXO2	WRN
FBXO24	FBXW7
FBXO24	FGFR1
FBXO24	JAK1
FBXO24	JAK2
FBXO24	JAK3
FBXO24	LCK
FBXO24	MAP2K2
FBXO24	NTRK1
FBXO24	PIM1
FBXO24	RAF1
FBXO24	RET
FBXO24	ROS1
FBXO24	SMARCA4
FBXO24	SRGAP3
FBXO24	STK11
FBXO24	SYK
FBXO24	TRAF7
FBXO24	USP6
FBXO24	WRN
FBXO3	FBXW7
FBXO3	FGFR1
FBXO3	JAK1
FBXO3	JAK2
FBXO3	JAK3
FBXO3	LCK
FBXO3	MAP2K2
FBXO3	NTRK1
FBXO3	PIM1
FBXO3	RAF1
FBXO3	RET
FBXO3	ROS1
FBXO3	SMARCA4
FBXO3	SRGAP3
FBXO3	STK11
FBXO3	SYK
FBXO3	TRAF7
FBXO3	USP6
FBXO3	WRN
FBXO31	FBXW7
FBXO31	FGFR1
FBXO31	JAK1
FBXO31	JAK2
FBXO31	JAK3
FBXO31	LCK
FBXO31	MAP2K2
FBXO31	NTRK1
FBXO31	PIM1
FBXO31	RAF1
FBXO31	RET
FBXO31	ROS1
FBXO31	SMARCA4
FBXO31	SRGAP3
FBXO31	STK11
FBXO31	SYK
FBXO31	TRAF7
